test_case,predicted_probability,priority_score,risk_level,top_features
tc_conf_ptp-oc_pcg_012,0.99978524,17.996134400367737,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_011,0.99978524,17.996134400367737,HIGH,failure_rate:0.3043;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_015,0.99978524,17.996134400367737,HIGH,failure_rate:0.2963;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_013,0.99978524,17.996134400367737,HIGH,failure_rate:0.2963;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_010,0.99978524,17.996134400367737,HIGH,failure_rate:0.3158;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_001,0.9997851,17.996132254600525,HIGH,failure_rate:0.8148;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.999785,17.996130108833313,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_011,0.999785,17.996130108833313,HIGH,failure_rate:0.6923;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.999785,17.996130108833313,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.999785,17.996130108833313,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.999785,17.996130108833313,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.999785,17.996130108833313,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.999785,17.996130108833313,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.9997849,17.9961279630661,HIGH,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.9997849,17.9961279630661,HIGH,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997843,17.99611723423004,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_001,0.9997843,17.99611723423004,HIGH,failure_rate:0.8148;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_006,0.9997843,17.99611723423004,HIGH,failure_rate:0.8235;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997843,17.99611723423004,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997843,17.99611723423004,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_006,0.9997843,17.99611723423004,HIGH,failure_rate:0.8235;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997843,17.99611723423004,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.99978405,17.996112942695618,HIGH,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_006,0.9998115,17.996106571750772,HIGH,failure_rate:0.2188;time_since_last_failure:0.001
tc_conf_ptp-bc_pcg_002,0.9997836,17.99610435962677,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.9997836,17.99610435962677,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.9997836,17.99610435962677,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.9997836,17.99610435962677,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.9997836,17.99610435962677,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.9997836,17.99610435962677,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.9997836,17.99610435962677,HIGH,failure_rate:0.7692;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997836,17.99610435962677,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_012,0.99978334,17.996100068092346,HIGH,failure_rate:0.2609;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_002,0.999783,17.99609363079071,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.99978286,17.9960914850235,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.9997825,17.996085047721863,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.9997825,17.996085047721863,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_005,0.99978215,17.996078610420227,HIGH,failure_rate:0.2593;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_008,0.99978215,17.996078610420227,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_004,0.99978215,17.996078610420227,HIGH,failure_rate:0.3667;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_018,0.999782,17.996076464653015,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_005,0.9997807,17.996052861213684,HIGH,failure_rate:0.2593;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_011,0.9997807,17.996052861213684,HIGH,failure_rate:0.28;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_011,0.9997807,17.996052861213684,HIGH,failure_rate:0.28;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_011,0.9997807,17.996052861213684,HIGH,failure_rate:0.28;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_013,0.99978024,17.996044278144836,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_002,0.99978024,17.996044278144836,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.999835,17.99603045649146,HIGH,failure_rate:0.431;time_since_last_failure:0.002
tc_conf_ptp-oc_mhg_008,0.9997789,17.996020674705505,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_008,0.9997789,17.996020674705505,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_011,0.9997787,17.99601638317108,HIGH,failure_rate:0.28;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997787,17.99601638317108,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997787,17.99601638317108,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_015,0.99977857,17.99601423740387,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997782,17.996007800102234,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997782,17.996007800102234,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_017,0.9997781,17.996005654335022,HIGH,failure_rate:0.7308;time_since_last_failure:0.0
tc_conf_udp_hvg_002,0.99983335,17.996000417419367,HIGH,failure_rate:0.431;time_since_last_failure:0.002
tc_conf_ptp-oc_mhg_013,0.9997775,17.995994925498962,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_008,0.9997775,17.995994925498962,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_013,0.9997775,17.995994925498962,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_002,0.9997775,17.995994925498962,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_004,0.9997775,17.995994925498962,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_008,0.9997775,17.995994925498962,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_004,0.9997775,17.995994925498962,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_017,0.9997774,17.99599277973175,HIGH,failure_rate:0.7308;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.9997774,17.99599277973175,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.99977654,17.995977759361267,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.9997764,17.995975613594055,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.99977595,17.995967030525208,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_005,0.99977595,17.995967030525208,HIGH,failure_rate:0.2593;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_009,0.99977595,17.995967030525208,HIGH,failure_rate:0.2857;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_005,0.9997757,17.995962738990784,HIGH,failure_rate:0.8824;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997745,17.995941281318665,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.99977416,17.99593484401703,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.99977416,17.99593484401703,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_005,0.9997739,17.995930552482605,HIGH,failure_rate:0.8824;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_005,0.9997739,17.995930552482605,HIGH,failure_rate:0.8824;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.9997731,17.99591553211212,HIGH,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_002,0.9997726,17.995906949043274,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_008,0.9997726,17.995906949043274,HIGH,failure_rate:0.2414;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_017,0.9997713,17.995883345603943,HIGH,failure_rate:0.75;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_017,0.9997713,17.995883345603943,HIGH,failure_rate:0.92;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_015,0.9997713,17.995883345603943,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_013,0.9997713,17.995883345603943,HIGH,failure_rate:0.7273;time_since_last_failure:0.0
tc_conf_ptp-bc_mtg_017,0.9997713,17.995883345603943,HIGH,failure_rate:0.75;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_015,0.9997713,17.995883345603943,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997713,17.995883345603943,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.99977106,17.99587905406952,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_011,0.99977106,17.99587905406952,HIGH,failure_rate:0.6923;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_002,0.9997677,17.995818972587585,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_sip_hvg_001,0.9997677,17.995818972587585,HIGH,failure_rate:1.0;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_004,0.99976665,17.995799660682678,HIGH,failure_rate:0.6452;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_015,0.99976486,17.9957674741745,HIGH,failure_rate:0.6;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_015,0.99976486,17.9957674741745,HIGH,failure_rate:0.6;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_004,0.99976486,17.9957674741745,HIGH,failure_rate:0.6452;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.99976486,17.9957674741745,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_006,0.99976474,17.995765328407288,HIGH,failure_rate:0.625;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_005,0.9997646,17.995763182640076,HIGH,failure_rate:0.2593;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997639,17.995750308036804,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_018,0.99976045,17.99568808078766,HIGH,failure_rate:0.4722;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.9997588,17.995658040046692,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_011,0.99975854,17.995653748512268,HIGH,failure_rate:0.9219;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_003,0.9997576,17.995636582374573,HIGH,failure_rate:0.5;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_001,0.99975747,17.99563443660736,HIGH,failure_rate:0.8148;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_017,0.9997569,17.9956237077713,HIGH,failure_rate:0.92;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_005,0.9997558,17.995604395866394,HIGH,failure_rate:0.6061;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_004,0.9997558,17.995604395866394,HIGH,failure_rate:0.6452;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_005,0.9997558,17.995604395866394,HIGH,failure_rate:0.6061;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_004,0.9997558,17.995604395866394,HIGH,failure_rate:0.6452;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.9997551,17.995591521263123,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.9997551,17.995591521263123,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_006,0.99975425,17.99557650089264,HIGH,failure_rate:0.8235;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_006,0.99975425,17.99557650089264,HIGH,failure_rate:0.8235;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.99975425,17.99557650089264,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_012,0.999754,17.995572209358215,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_014,0.9997533,17.995559334754944,HIGH,failure_rate:0.6;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.99975103,17.995518565177917,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_018,0.9997508,17.995514273643494,HIGH,failure_rate:0.3913;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_015,0.999749,17.995482087135315,HIGH,failure_rate:0.6;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_015,0.9997489,17.995479941368103,HIGH,failure_rate:0.6;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.99974805,17.99546492099762,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_011,0.9997471,17.995447754859924,HIGH,failure_rate:0.6923;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.99974686,17.9954434633255,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_006,0.9997458,17.995424151420593,HIGH,failure_rate:0.4545;time_since_last_failure:0.0
tc_conf_ptp-oc_beg_006,0.9997458,17.995424151420593,HIGH,failure_rate:0.4545;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.9997453,17.995415568351746,HIGH,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.9997452,17.995413422584534,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_013,0.9998275,17.995395408572687,HIGH,failure_rate:0.7692;time_since_last_failure:0.003
tc_conf_ptp-oc_mfg_018,0.999744,17.995391964912415,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.999744,17.995391964912415,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.999744,17.995391964912415,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.999744,17.995391964912415,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_006,0.999744,17.995391964912415,HIGH,failure_rate:0.625;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997434,17.995381236076355,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_006,0.99974316,17.99537694454193,HIGH,failure_rate:0.8235;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.99974257,17.99536621570587,HIGH,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997421,17.995357632637024,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.9997421,17.995357632637024,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_015,0.9997421,17.995357632637024,HIGH,failure_rate:0.8636;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_011,0.99974114,17.99534046649933,HIGH,failure_rate:0.6923;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.9997409,17.995336174964905,HIGH,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.9997409,17.995336174964905,HIGH,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_004,0.9997409,17.995336174964905,HIGH,failure_rate:0.4615;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997404,17.995327591896057,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997403,17.995325446128845,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_005,0.99973935,17.99530827999115,HIGH,failure_rate:0.6061;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_003,0.9997389,17.995299696922302,HIGH,failure_rate:0.5789;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997389,17.995299696922302,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_001,0.99973875,17.99529755115509,HIGH,failure_rate:0.7698;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_012,0.99973875,17.99529755115509,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_005,0.9997383,17.995288968086243,HIGH,failure_rate:0.5;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_005,0.9997383,17.995288968086243,HIGH,failure_rate:0.5;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_012,0.99973744,17.99527394771576,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_016,0.9997373,17.995271801948547,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_016,0.9997373,17.995271801948547,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_009,0.99973637,17.995254635810852,HIGH,failure_rate:0.44;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_015,0.9997353,17.995235323905945,HIGH,failure_rate:0.875;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_003,0.9997341,17.995213866233826,HIGH,failure_rate:0.5789;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_002,0.9997334,17.995200991630554,HIGH,failure_rate:0.9259;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_010,0.9997334,17.995200991630554,HIGH,failure_rate:0.2273;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_002,0.9997327,17.995188117027283,HIGH,failure_rate:0.7143;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_014,0.9997323,17.995181679725647,HIGH,failure_rate:0.8333;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.99973184,17.9951730966568,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.9997311,17.995160222053528,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997304,17.995147347450256,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997304,17.995147347450256,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_011,0.99973005,17.99514091014862,HIGH,failure_rate:0.3043;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_015,0.99973005,17.99514091014862,HIGH,failure_rate:0.2963;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.9997298,17.995136618614197,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_013,0.99972886,17.9951194524765,HIGH,failure_rate:0.3333;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.999728,17.995104432106018,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_016,0.9997279,17.995102286338806,HIGH,failure_rate:0.3478;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_014,0.99972755,17.99509584903717,HIGH,failure_rate:0.7179;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_006,0.9997272,17.995089411735535,HIGH,failure_rate:0.2188;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_010,0.9997267,17.995080828666687,HIGH,failure_rate:0.3158;time_since_last_failure:0.0
tc_conf_ptp-oc_mtg_014,0.9997267,17.995080828666687,HIGH,failure_rate:0.4074;time_since_last_failure:0.0
tc_conf_ptp-bc_mfg_015,0.99972636,17.99507439136505,HIGH,failure_rate:0.7273;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_005,0.9997261,17.995070099830627,HIGH,failure_rate:0.3182;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_005,0.9997261,17.995070099830627,HIGH,failure_rate:0.3182;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997255,17.995059370994568,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-bc_smg_015,0.9997249,17.99504864215851,HIGH,failure_rate:0.8571;time_since_last_failure:0.0
tc_conf_ptp-oc_pcg_008,0.9997243,17.99503791332245,HIGH,failure_rate:0.5946;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997241,17.995033621788025,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_012,0.9997241,17.995033621788025,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997241,17.995033621788025,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_012,0.9997241,17.995033621788025,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997241,17.995033621788025,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-tc_mfg_006,0.9997236,17.995025038719177,HIGH,failure_rate:0.6667;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997229,17.995012164115906,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_013,0.99972135,17.99498426914215,HIGH,failure_rate:0.2963;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_017,0.9997198,17.994956374168396,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-tc_pcg_004,0.9997193,17.99494779109955,HIGH,failure_rate:0.6452;time_since_last_failure:0.0
tc_conf_ptp-oc_smg_008,0.9997191,17.994943499565125,HIGH,failure_rate:0.25;time_since_last_failure:0.0
tc_conf_ptp-oc_mfg_018,0.9997181,17.99492633342743,HIGH,failure_rate:0.4343;time_since_last_failure:0.0
tc_conf_ptp-bc_pcg_014,0.9997172,17.994909167289734,HIGH,failure_rate:0.5385;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_006,0.99971706,17.994907021522522,HIGH,failure_rate:0.2188;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_006,0.99971706,17.994907021522522,HIGH,failure_rate:0.2188;time_since_last_failure:0.0
tc_conf_ptp-oc_mhg_006,0.99971706,17.994907021522522,HIGH,failure_rate:0.2188;time_since_last_failure:0.0
tc_conf_ptp-tc_mhg_004,0.9997167,17.994900584220886,HIGH,failure_rate:0.5833;time_since_last_failure:0.0
tc_conf_ptp-tc_mtg_005,0.9997161,17.994889855384827,HIGH,failure_rate:0.6061;time_since_last_failure:0.0
