timestamp,dut,test_case_id,status,error_message
,2024-10-15 19:21:42,PTP-TC,,
,1703,ptp-tc_hirschman_pp2_tag_2step,,*
,1703,ptp-tc_hirschman_iec_tag_2step,,*
,1703,ptp-tc_hirshman_pp1_untag_2step,,*
,1703,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:35:50,PTP-TC,,
,2024-10-17 18:13:45,PTP-TC,,
,1704,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:37:16,PTP-TC,,
,2024-10-14 12:42:10,PTP-TC,,
,2024-10-14 13:10:34,PTP-TC,,
,1704,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:39:19,PTP-TC,,
,1704,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 14:00:56,PTP-TC,,
,1704,ptp-tc_hirshman_pp1_tag_2step,,*
,2024-10-14 14:48:05,PTP-TC,,
,1704,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:42:11,PTP-TC,,
,1704,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 19:23:22,PTP-TC,,
,1704,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:44:19,PTP-TC,,
,1704,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:28:40,PTP-TC,,
,1704,ptp-tc_hirshman_pp1_untag_2step,,*
,2024-10-16 19:50:49,PTP-TC,,
,2024-10-17 13:01:12,PTP-TC,,
,1704,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:55:20,PTP-TC,,
,2024-10-17 15:37:10,PTP-TC,,
,2024-10-17 17:37:24,PTP-TC,,
,2024-10-17 18:15:04,PTP-TC,,
,1705,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:29:45,PTP-TC,,
,2024-10-14 12:34:37,PTP-TC,,
,2024-10-14 13:03:03,PTP-TC,,
,1705,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:33:05,PTP-TC,,
,1705,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 13:54:05,PTP-TC,,
,1705,ptp-tc_hirshman_pp1_tag_2step,,*
,1705,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:38:35,PTP-TC,,
,1705,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 19:07:14,PTP-TC,,
,1705,ptp-tc_hirschman_pp2_tag_2step,,*
,1705,ptp-tc_hirschman_iec_tag_2step,,*
,1705,ptp-tc_hirshman_pp1_untag_2step,,*
,1705,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:26:23,PTP-TC,,
,2024-10-17 18:03:32,PTP-TC,,
,SYNC and FOLLOW-UP messages received on the port	admin	2024-10-14 11:28:53	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mhg_009.tcl,,,
,SYNC and FOLLOW-UP messages received on the port	admin	2024-10-14 12:33:45	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mhg_009.tcl,,,
,SYNC and FOLLOW-UP messages received on the port	admin	2024-10-14 13:02:11	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mhg_009.tcl,,,
,1706,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:32:19,PTP-TC,,
,SYNC and FOLLOW-UP messages received on the port	admin	2024-10-14 13:53:20	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mhg_009.tcl,,,
,1706,ptp-tc_hirshman_pp1_tag_2step,,*
,1706,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1706,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 19:05:35,PTP-TC,,
,1706,ptp-tc_hirschman_pp2_tag_2step,,*
,1706,ptp-tc_hirschman_iec_tag_2step,,*
,1706,ptp-tc_hirshman_pp1_untag_2step,,*
,1706,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:25:25,PTP-TC,,
,2024-10-17 18:02:35,PTP-TC,,
,1707,ptp-tc_hirschman_ieee_tag__2step,,*
,1707,ptp-tc_hirshman_ieee_untag_1step,,*
,admin,2024-10-14 13:31:32,,protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mhg_010.tcl
,1707,ptp-tc_hirshman_ieee_untag_2step,,*
,1707,ptp-tc_hirshman_pp1_tag_2step,,*
,1707,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1707,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 19:03:55,PTP-TC,,
,1707,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:39:06,PTP-TC,,
,1707,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:23:27,PTP-TC,,
,1707,ptp-tc_hirshman_pp1_untag_2step,,*
,1707,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:50:01,PTP-TC,,
,2024-10-17 15:24:29,PTP-TC,,
,2024-10-17 18:01:37,PTP-TC,,
,1708,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:20:37,PTP-TC,,
,2024-10-14 12:25:30,PTP-TC,,
,2024-10-14 12:54:01,PTP-TC,,
,1708,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:26:45,PTP-TC,,
,1708,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 13:45:58,PTP-TC,,
,1708,ptp-tc_hirshman_pp1_tag_2step,,*
,2024-10-14 14:36:41,PTP-TC,,
,1708,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:50:42,PTP-TC,,
,1708,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:48:29,PTP-TC,,
,1708,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:33:05,PTP-TC,,
,1708,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:17:25,PTP-TC,,
,1708,ptp-tc_hirshman_pp1_untag_2step,,*
,2024-10-16 19:38:50,PTP-TC,,
,2024-10-17 12:49:51,PTP-TC,,
,1708,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:43:58,PTP-TC,,
,2024-10-17 15:16:20,PTP-TC,,
,2024-10-17 17:26:00,PTP-TC,,
,2024-10-17 17:54:11,PTP-TC,,
,1709,ptp-tc_hirschman_ieee_tag__2step,,*
,1709,ptp-tc_hirshman_ieee_untag_1step,,*
,1709,ptp-tc_hirshman_ieee_untag_2step,,*
,1709,ptp-tc_hirshman_pp1_tag_2step,,*
,1709,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 13:40:38,PTP-TC,,
,1709,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:52:21,PTP-TC,,
,2024-10-15 18:50:07,PTP-TC,,
,1709,ptp-tc_hirschman_pp2_tag_2step,,*
,1709,ptp-tc_hirschman_iec_tag_2step,,*
,1709,ptp-tc_hirshman_pp1_untag_2step,,*
,1709,ptp-tc_hirschman_iec_utility,,*
,1710,ptp-tc_hirschman_ieee_tag__2step,,*
,1710,ptp-tc_hirshman_ieee_untag_1step,,*
,1710,ptp-tc_hirshman_ieee_untag_2step,,*
,1710,ptp-tc_hirshman_pp1_tag_2step,,*
,1710,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:54:01,PTP-TC,,
,1710,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:51:47,PTP-TC,,
,1710,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:33:54,PTP-TC,,
,1710,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:18:15,PTP-TC,,
,1710,ptp-tc_hirshman_pp1_untag_2step,,*
,1710,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:18:06,PTP-TC,,
,2024-10-17 17:55:55,PTP-TC,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 11:22:48	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 12:27:39	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 12:56:12	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 13:28:06	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 13:47:50	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-14 14:38:01	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,1711,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:55:29,PTP-TC,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-15 18:33:23	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,2024-10-15 18:53:17,PTP-TC,,
,1711,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:34:23,PTP-TC,,
,1711,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:18:45,PTP-TC,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-16 19:40:16	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-17 12:51:12	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-17 13:45:18	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,2024-10-17 15:18:40,PTP-TC,,
,sequenceId and requestingPortIdentity of PDelay_Resp message matches with domainNumber,sequenceId and sourcePortIdentity of PDelay_Req message respectively	admin	2024-10-17 17:27:20	PTP-TC	protocol/Ptp-tc/Testscript/tc_conf_ptp-tc_mtg_003.tcl,,
,2024-10-17 17:53:09,PTP-TC,,
,2024-10-17 17:56:29,PTP-TC,,
,1712,ptp-tc_hirschman_ieee_tag__2step,,*
,1712,ptp-tc_hirshman_ieee_untag_1step,,*
,1712,ptp-tc_hirshman_ieee_untag_2step,,*
,1712,ptp-tc_hirshman_pp1_tag_2step,,*
,1712,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:56:59,PTP-TC,,
,1712,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:54:46,PTP-TC,,
,1712,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:35:06,PTP-TC,,
,1712,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:19:27,PTP-TC,,
,1712,ptp-tc_hirshman_pp1_untag_2step,,*
,1712,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:20:09,PTP-TC,,
,2024-10-17 17:57:17,PTP-TC,,
,1713,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:24:07,PTP-TC,,
,2024-10-14 12:28:58,PTP-TC,,
,2024-10-14 12:57:30,PTP-TC,,
,1713,ptp-tc_hirshman_ieee_untag_1step,,*
,1713,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 13:49:03,PTP-TC,,
,1713,ptp-tc_hirshman_pp1_tag_2step,,*
,2024-10-14 14:39:14,PTP-TC,,
,1713,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:58:28,PTP-TC,,
,1713,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:34:41,PTP-TC,,
,2024-10-15 18:56:15,PTP-TC,,
,1713,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:35:44,PTP-TC,,
,1713,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:20:06,PTP-TC,,
,1713,ptp-tc_hirshman_pp1_untag_2step,,*
,2024-10-16 19:41:33,PTP-TC,,
,2024-10-17 12:52:25,PTP-TC,,
,1713,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:46:32,PTP-TC,,
,2024-10-17 15:20:52,PTP-TC,,
,2024-10-17 17:28:32,PTP-TC,,
,2024-10-17 17:58:01,PTP-TC,,
,1714,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:24:54,PTP-TC,,
,2024-10-14 12:29:46,PTP-TC,,
,2024-10-14 12:58:16,PTP-TC,,
,1714,ptp-tc_hirshman_ieee_untag_1step,,*
,1714,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 13:49:46,PTP-TC,,
,1714,ptp-tc_hirshman_pp1_tag_2step,,*
,2024-10-14 14:39:57,PTP-TC,,
,1714,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 13:59:58,PTP-TC,,
,1714,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:35:27,PTP-TC,,
,2024-10-15 18:57:43,PTP-TC,,
,1714,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:36:22,PTP-TC,,
,1714,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:20:43,PTP-TC,,
,1714,ptp-tc_hirshman_pp1_untag_2step,,*
,2024-10-16 19:42:19,PTP-TC,,
,2024-10-17 12:53:07,PTP-TC,,
,1714,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:47:15,PTP-TC,,
,2024-10-17 15:21:34,PTP-TC,,
,2024-10-17 17:29:14,PTP-TC,,
,2024-10-17 17:58:43,PTP-TC,,
,1715,ptp-tc_hirschman_ieee_tag__2step,,*
,1715,ptp-tc_hirshman_ieee_untag_1step,,*
,1715,ptp-tc_hirshman_ieee_untag_2step,,*
,1715,ptp-tc_hirshman_pp1_tag_2step,,*
,1715,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,1715,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1715,ptp-tc_hirschman_pp2_tag_2step,,*
,1715,ptp-tc_hirschman_iec_tag_2step,,*
,1715,ptp-tc_hirshman_pp1_untag_2step,,*
,1715,ptp-tc_hirschman_pp2_1step,,*
,1715,ptp-tc_hirschman_iec_utility,,*
,1716,ptp-tc_hirschman_ieee_tag__2step,,*
,1716,ptp-tc_hirshman_ieee_untag_1step,,*
,1716,ptp-tc_hirshman_ieee_untag_2step,,*
,1716,ptp-tc_hirshman_pp1_tag_2step,,*
,1716,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 14:01:31,PTP-TC,,
,1716,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:59:19,PTP-TC,,
,1716,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:37:08,PTP-TC,,
,1716,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:10:53,PTP-TC,,
,2024-10-16 19:21:29,PTP-TC,,
,1716,ptp-tc_hirshman_pp1_untag_2step,,*
,1716,ptp-tc_hirschman_pp2_1step,,*
,2024-10-17 13:31:22,PTP-TC,,
,1716,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:22:25,PTP-TC,,
,2024-10-17 17:59:34,PTP-TC,,
,2024-10-18 11:04:37,PTP-TC,,
,2024-10-18 15:41:34,PTP-TC,,
,1717,ptp-tc_hirschman_ieee_tag__2step,,*
,2024-10-14 11:26:32,PTP-TC,,
,2024-10-14 12:31:21,PTP-TC,,
,2024-10-14 12:59:52,PTP-TC,,
,1717,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:30:45,PTP-TC,,
,1717,ptp-tc_hirshman_ieee_untag_2step,,*
,2024-10-14 13:51:15,PTP-TC,,
,1717,ptp-tc_hirshman_pp1_tag_2step,,*
,2024-10-14 14:41:28,PTP-TC,,
,1717,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 14:02:59,PTP-TC,,
,1717,ptp-tc_hirshman_udp_mul_untag_2step,,*
,2024-10-15 18:37:01,PTP-TC,,
,2024-10-15 19:00:48,PTP-TC,,
,1717,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:37:46,PTP-TC,,
,1717,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:22:07,PTP-TC,,
,1717,ptp-tc_hirshman_pp1_untag_2step,,*
,2024-10-16 19:43:51,PTP-TC,,
,2024-10-16 20:06:25,PTP-TC,,
,2024-10-17 12:54:41,PTP-TC,,
,1717,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 13:48:42,PTP-TC,,
,2024-10-17 15:23:08,PTP-TC,,
,2024-10-17 17:30:48,PTP-TC,,
,2024-10-17 18:00:17,PTP-TC,,
,1718,ptp-tc_hirschman_ieee_tag__2step,,*
,1718,ptp-tc_hirshman_ieee_untag_1step,,*
,1718,ptp-tc_hirshman_ieee_untag_2step,,*
,1718,ptp-tc_hirshman_pp1_tag_2step,,*
,1718,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1718,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,1718,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:37:50,PTP-TC,,
,1718,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:22:11,PTP-TC,,
,1718,ptp-tc_hirshman_pp1_untag_2step,,*
,1718,ptp-tc_hirschman_iec_utility,,*
,1719,ptp-tc_hirschman_ieee_tag__2step,,*
,1719,ptp-tc_hirshman_ieee_untag_1step,,*
,1719,ptp-tc_hirshman_ieee_untag_2step,,*
,1719,ptp-tc_hirshman_pp1_tag_2step,,*
,1719,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1719,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,2024-10-15 19:02:26,PTP-TC,,
,1719,ptp-tc_hirschman_pp2_tag_2step,,*
,2024-10-16 15:38:28,PTP-TC,,
,1719,ptp-tc_hirschman_iec_tag_2step,,*
,2024-10-16 19:22:49,PTP-TC,,
,1719,ptp-tc_hirshman_pp1_untag_2step,,*
,1719,ptp-tc_hirschman_iec_utility,,*
,2024-10-17 15:23:46,PTP-TC,,
,2024-10-17 18:00:55,PTP-TC,,
,1720,ptp-tc_hirschman_ieee_tag__2step,,*
,1720,ptp-tc_hirshman_ieee_untag_1step,,*
,2024-10-14 13:39:23,PTP-TC,,
,1720,ptp-tc_hirshman_ieee_untag_2step,,*
,1720,ptp-tc_hirshman_pp1_tag_2step,,*
,1720,ptp-tc_hirshman_udp_mul_untag_2step,,*
,1720,ptp-tc_hirshman_udp_unicast_untag_2step,,*
,1720,ptp-tc_hirschman_pp2_tag_2step,,*
,1720,ptp-tc_hirschman_iec_tag_2step,,*
,1720,ptp-tc_hirshman_pp1_untag_2step,,*
,1720,ptp-tc_hirschman_pp2_1step,,*
,2024-10-17 13:27:57,PTP-TC,,
,1720,ptp-tc_hirschman_iec_utility,,*
,1112,rtp_pbx,,*
1813-01-01,1112,dtmf_test,,*
,1113,rtp_pbx,,*
1814-01-01,1113,dtmf_test,,*
,expected port and payload type. 	admin	2024-09-06 13:54:31	RTP	protocol/Rtp/Testscript/tc_conf_rtp_hvg_003.tcl,,,
,expected port and payload type. 	admin	2024-09-25 12:54:05	RTP	protocol/Rtp/Testscript/tc_conf_rtp_hvg_003.tcl,,,
,1115,rtp_pbx,,*
1816-01-01,1115,dtmf_test,,*
1819-01-01,1115,dtmf_test,,*
1826-01-01,1115,dtmf_test,,*
1827-01-01,1115,dtmf_test,,*
,1116,rtp_ip_phone,,*
,1117,rtp_ip_phone,,*
,Port & Payload type fields in RTP fixed header sent by DUT (SIP terminal).	admin	2024-09-06 14:13:18	RTP	protocol/Rtp/Testscript/tc_conf_rtp_hvg_007.tcl,,,
,1119,rtp_ip_phone,,*
,1120,dtmf_mgw,,18.16.0
,1120,Media_GW_RTP,,*
,1120,dtmf_check_mgw,,*
,1121,dtmf_mgw,,18.16.0
,1121,Media_GW_RTP,,*
,1122,dtmf_mgw,,18.16.0
,port and payload type fields.	admin	2024-09-11 13:35:26	RTP	protocol/Rtp/Testscript/tc_conf_rtp_hvg_011.tcl,,,
,1122,Media_GW_RTP,,*
,1123,dtmf_mgw,,18.16.0
,1123,rtp_sbc,,5.3.9
,\,,,
,admin,2024-09-11 19:17:04,,protocol/Rtp/Testscript/tc_conf_rtp_hvg_012.tcl
,admin,2024-09-12 11:15:01,,protocol/Rtp/Testscript/tc_conf_rtp_hvg_012.tcl
,1124,rtp_multicast,,*
,1128,rtp_pbx,,*
,1128,rtp_sbc,,5.3.9
1817-01-01,1128,dtmf_test,,*
1818-01-01,1128,dtmf_test,,*
,1129,dtmf_mgw,,18.16.0
,1129,Media_GW_RTP,,*
,when the SCTP association is in ESTABLISHED state.	admin	2024-11-27 17:44:36	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_001.tcl,,,
,when the SCTP association is in ESTABLISHED state.	admin	2024-11-27 18:25:32	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_001.tcl,,,
,1421,sctp_kamailio_3,,3
,when SCTP association is in CLOSED State.	admin	2024-11-27 17:46:01	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_002.tcl,,,
,when SCTP association is in CLOSED State.	admin	2024-11-27 18:24:23	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_002.tcl,,,
,1423,dtmf_check_mgw,,*
,1423,Sctp_kamailio,,*
,1423,sctp_kamailio_2,,*
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-11-21 18:31:09	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,1423,sctp_kamailio_3,,3
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-11-28 11:29:57	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-11-28 14:28:45	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-11-28 14:35:14	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-12-02 16:59:25	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,when there is no acknowlegement from the peer-end,after that aborted the initialization process and moved the Association State to CLOSED state.	admin	2024-12-02 17:05:15	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_asg_003.tcl,,
,1424,sctp_kamailio_2,,*
,1424,sctp_kamailio_3,,3
,1425,sctp_kamailio_3,,3
,INIT_ACK,COOKIE_ECHO,,SACK
,admin,2024-12-02 17:08:36,,protocol/Sctp/Testscript/tc_conf_sctp_hvg_001.tcl
,1426,sctp_kamailio_2,,*
,1426,sctp_kamailio_3,,3
,without any SCTP Common Header Fields,Chunk Fields,,
,Chunk Fields errors.	admin	2024-11-27 17:47:33	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_hvg_003.tcl,,,
,Chunk Fields errors.	admin	2024-11-27 18:24:00	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_hvg_003.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-08-28 20:06:44	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,1428,sctp_kamailio_2,,*
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-20 13:01:37	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-20 13:05:01	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-20 13:10:06	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-20 13:12:38	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 13:31:17	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 14:55:04	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 15:04:41	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 15:08:07	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 16:02:53	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 17:25:23	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-21 17:52:35	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,1428,sctp_kamailio_3,,3
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-27 10:17:57	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
,reports its local transport address to the peer and monitors the far-end transport address reachability through heartbeats and selects the path for sending SCTP DATA Chunk.	admin	2024-11-27 10:37:51	SCTP-TEC	protocol/Sctp/Testscript/tc_conf_sctp_pmg_001.tcl,,,
